Timestamp(ms),Current(uA),D0-D7
12930,11833.543,00000000
12940,11382.600,00000000
12950,11335.180,00000000
12960,11597.444,00000000
12970,11390.615,00000000
12980,11413.146,00000000
12990,11801.488,00000000
13000,11470.916,00000000
13010,11427.904,00000000
13020,12006.265,00000000
13030,11461.838,00000000
13040,11324.826,00000000
13050,11491.228,00000000
13060,11328.408,00000000
13070,11555.738,00000000
13080,11599.525,00000000
13090,11351.681,00000000
13100,11683.631,00000000
13110,11514.964,00000000
13120,11514.754,00000000
13130,11633.665,00000000
13140,11741.388,00000000
13150,11496.836,00000000
13160,11677.728,00000000
13170,11585.749,00000000
13180,11454.518,00000000
13190,11643.111,00000000
13200,11653.995,00000000
13210,11511.146,00000000
13220,11676.309,00000000
13230,11769.136,00000000
13240,11472.298,00000000
13250,11602.449,00000000
13260,11689.207,00000000
13270,11651.858,00000000
13280,11624.977,00000000
13290,11806.020,00000000
13300,11645.667,00000000
13310,11646.580,00000000
13320,12105.729,00000000
13330,11726.685,00000000
13340,11716.509,00000000
13350,12046.502,00000000
13360,11732.436,00000000
13370,11588.575,00000000
13380,12094.793,00000000
13390,11496.405,00000000
13400,11549.794,00000000
13410,11946.940,00000000
13420,11447.625,00000000
13430,11317.510,00000000
13440,11679.426,00000000
13450,11351.924,00000000
13460,11278.847,00000000
13470,11717.685,00000000
13480,11271.040,00000000
13490,11340.962,00000000
13500,11384.251,00000000
13510,11205.288,00000000
13520,11523.628,00000000
13530,11600.807,00000000
13540,11418.119,00000000
13550,11471.255,00000000
13560,11523.737,00000000
13570,11428.819,00000000
13580,11725.394,00000000
13590,11585.908,00000000
13600,11408.767,00000000
13610,11537.033,00000000
13620,11662.202,00000000
13630,11471.083,00000000
13640,11550.313,00000000
13650,11556.182,00000000
13660,11520.969,00000000
13670,11658.301,00000000
13680,11707.488,00000000
13690,11521.682,00000000
13700,11820.324,00000000
13710,11650.903,00000000
13720,11380.911,00000000
13730,11759.720,00000000
13740,11629.830,00000000
13750,11542.536,00000000
13760,11520.661,00000000
13770,11862.628,00000000
13780,11527.162,00000000
13790,11492.299,00000000
13800,11937.615,00000000
13810,11538.324,00000000
13820,11623.757,00000000
13830,12070.673,00000000
13840,11672.024,00000000
13850,11715.646,00000000
13860,12032.677,00000000
13870,11680.089,00000000
13880,11706.552,00000000
13890,11989.178,00000000
13900,11656.548,00000000
13910,11636.286,00000000
13920,12322.674,00000000
13930,11780.973,00000000
13940,11745.615,00000000
13950,12049.371,00000000
13960,11740.284,00000000
13970,11530.731,00000000
13980,11655.228,00000000
13990,11387.462,00000000
14000,11475.163,00000000
14010,11472.576,00000000
14020,11335.358,00000000
14030,11461.165,00000000
14040,11398.363,00000000
14050,11343.209,00000000
14060,11610.189,00000000
14070,11582.340,00000000
14080,11482.457,00000000
14090,11708.266,00000000
14100,11623.963,00000000
14110,11452.108,00000000
14120,11542.739,00000000
14130,11536.965,00000000
14140,11553.764,00000000
14150,11675.536,00000000
14160,11555.738,00000000
14170,11477.556,00000000
14180,11680.961,00000000
14190,11542.807,00000000
14200,11481.336,00000000
14210,11387.179,00000000
14220,11959.144,00000000
14230,11449.075,00000000
14240,11504.571,00000000
14250,11880.339,00000000
14260,11557.894,00000000
14270,11682.684,00000000
14280,11954.438,00000000
14290,11518.600,00000000
14300,11491.461,00000000
14310,12130.372,00000000
14320,11644.118,00000000
14330,11700.629,00000000
14340,11945.038,00000000
14350,11879.046,00000000
14360,11930.147,00000000
14370,12114.178,00000000
14380,11673.365,00000000
14390,11600.734,00000000
14400,12128.035,00000000
14410,11619.763,00000000
14420,11542.754,00000000
14430,11918.941,00000000
14440,11635.155,00000000
14450,11819.208,00000000
14460,11736.302,00000000
14470,11488.527,00000000
14480,11754.596,00000000
14490,11917.761,00000000
14500,11601.223,00000000
14510,11761.947,00000000
14520,11633.807,00000000
14530,11429.012,00000000
14540,11658.547,00000000
14550,11467.519,00000000
14560,11191.980,00000000
14570,11430.548,00000000
14580,11560.117,00000000
14590,11223.630,00000000
